04:00 - Thời sự 4h -  ,05:00 - Sáng kiến - Giải pháp -  ,06:55 - Quà tặng cuộc sống - Đôi giày vừa chân,03:00 - Bản tin tiếng Pháp -  ,04:30 - Phim truyện - Hoa Thiên cốt - Tập 43,05:15 - Khám phá Việt Nam -  ,05:15 - Khám phá Việt Nam -  ,05:00 - Khám phá thế giới - Sống cùng sư tử - Tập 6,09:10 - Phim hoạt hình - Chú rô bốt của tôi - Tập 3,07:45 - Phim Sitcom - Lắm người nhiều ma - Tập 28: Tư vấn tình yêu,04:30 - Thẩm mỹ văn minh -  ,07:00 - Người tình của tôi - Tập 46,06:00 - Cha con hợp sức - Số 3,08:00 - Phim truyện - Kẻ thù phụ nữ - Tập 11,08:30 - Thể thao cập nhật -  ,08:00 - Ca nhạc - VZ Playlist - Tập 120,09:00 - Phim truyện - Hoa trong ngục - Tập 76
04:10 - Khám phá thế giới - Hồ sơ chưa giải mã - Tập 13,05:30 - Thức cùng ban mai -  ,07:00 - Cà phê sáng -  ,03:30 - Văn học nghệ thuật - Nghệ sỹ ưu tú Thế Hiển,05:15 - Khám phá Việt Nam -  ,05:30 - Chương trình tiếng Khmer -  ,05:30 - Chương trình tiếng Gié Triêng -  ,05:30 - Hôm nay ai đến? -  ,09:30 - Trường học VTV7 (Tiểu học) - Sáng tạo 102 - Số 2: Sỏi; Học cùng con - Số 6: Vitamin,08:00 - Phim truyện - Ngoại tình với vợ - Tập 3,04:40 - Rong ruổi đất phương Nam - Hoang sơ đảo Gò Găng,08:00 - Người tình của tôi - Tập 47,06:30 - Ngoại tình với vợ - Số 9,09:00 - Phim truyện - Chàng rễ ngoại quốc - Tập 19,08:45 - ATP World Tour 500 Aegon Championships - LONDON - Chung kết,09:00 - Phim sitcom - Nè biết gì chưa - Tập 218,10:00 - Phim truyện - Phượng mưu hoàng kế - Tập 27
05:10 - Chuyện đô thị - Chuyện về trung tâm cấp cứu 115,"05:55 - Sống vui - Tác dụng vượt trội của men vi sinh, công nghệ Lab2Pro",07:55 - Mỗi ngày một niềm vui -  ,04:00 - Nhịp sống công nghệ -  ,05:30 - Chương trình tiếng Mông -  ,07:35 - Thông tin nông nghiệp -  ,06:00 - Chương trình tiếng Ê Đê -  ,06:00 - Bảng xếp hạng âm nhạc Hàn Quốc -  ,10:00 - Trường học VTV7 (Mầm non) - Lớp học cầu vồng - Số 1: Rừng xanh,"08:45 - Nhìn thẳng - Tái định cư thủy điện, ""trăm dâu đổ đầu tằm""",05:00 - Ca nhạc -  ,09:00 - Sao và sự kiện - Tập 316,07:30 - Siêu thị âm nhạc - Số 142,10:00 - Phim truyện - Hot girl làm vợ - Tập 14,10:15 - Thích thì thử - Xe đạp Dirt Jump,09:30 - Quê nhà tôi ơi - Số 02,11:00 - Phim truyện - Con riêng của mẹ - Tập 54
05:25 - Chào buổi sáng -  ,06:00 - Người nông dân hiện đại - Mùa vàng ngày mới,07:58 - Thời tiết -  ,04:15 - Ký sự - Trò chơi gọi trăng của người Thái Tương Dương,06:00 - Chương trình tiếng Dao -  ,07:40 - Hành trình khám phá - Nơi những chiếc đó ra đời,06:30 - Chương trình tiếng Gia Rai -  ,06:30 - Phim hoạt hình - Công chúa tóc đỏ - Tập 9,10:30 - Văn vui vẻ - Số 5: Lượm,09:00 - Bản tin -  ,05:30 - Chào buổi sáng Bông lúa -  ,09:25 - Thông tin tiêu dùng Giải Trí -  ,08:30 - MV mới -  ,11:00 - Phim truyện - Hãy nói về tình yêu - Tập 8,10:30 - V - League 2018Vòng 19 - Hoàng Anh Gia Lai vs XSKT Cần Thơ,10:00 - Nghịch cảnh - Tập 51,12:00 - Phim truyện - Thêm một lần cuối - Tập 9
06:55 - Cà phê khởi nghiệp -  ,"06:45 - Sống khỏe mỗi ngày - Nám da, nỗi lo của phái đẹp",08:00 - Xả xì chét - Phong thủy giảm cân,04:30 - Sắc màu các dân tộc - Bản giao hưởng đa sắc màu,06:30 - Ca nhạc -  ,08:00 - Khám phá thế giới - Những khu vườn độc đáo - Tập 3,07:00 - Chương trình tiếng Chăm -  ,07:00 - Thể thao - Giải bóng đá World Cup 2018: Trận chung kết: Pháp - Croatia,11:00 - Học cùng con - Số 4: Những quả trứng đáng yêu,09:15 - Phim truyện - Mặt trái tình yêu - Tập 13,06:00 - Ký sự - Lãng du miền sông nước,09:30 - Kiến tạo nhịp cầu mùa 4 - Tập 5,08:35 - Gia đình tài tử - Số 83,12:00 - Phim truyện - Nợ ân tình - Tập 12,12:00 - Thể thao cập nhật -  ,11:00 - Hương vị cuộc sống - Tập 17,13:00 - Phim truyện - Bức họa vương quyền - Tập 1
"06:58 - V - Việt Nam - Ngôi làng ""khéo tay""",07:30 - Khám phá thế giới - Hành tinh nổi giận - Tập 12,08:10 - Cùng em đến trường -  ,05:00 - Phim truyện - Ranh giới thiện ác - Tập 46,07:00 - Chương trình tiếng Thái -  ,"08:30 - Phim hoạt hình - Những đứa trẻ tinh nghịch - Tập 47, 48",07:30 - Sống với thiên nhiên - Đất phèn,08:30 - Phim truyện - Ranh giới thiện ác - Tập 40,11:15 - 5 ngôn ngữ ký hiệu - Số 1: Các loại quả,10:00 - Tư vấn tiêu dùng -  ,06:15 - Sáng Phương Nam -  ,10:00 - Bên nhau mãi thôi - Tập 65,09:00 - Ẩm thực quanh ta - Số 27,13:00 - Phim truyện - Thiếu gia nhà nghèo - Tập 13,12:15 - Game show Cuồng nhiệt cùng bóng đá 2016 - FC 88 vs FC Phương Anh,12:00 - Hương vị cuộc sống - Tập 18,14:00 - Phim truyện - Người vợ dũng cảm - Tập 6
07:00 - Tài chính - Kinh doanh -  ,08:00 - Kiến thức cộng đồng - Hỗ trợ chế biến nông sản Bát Xát,08:20 - Khám phá thế giới - Trường học hoang dã - Tập 6,05:45 - Thời tiết du lịch -  ,07:30 - Khám phá thế giới - Câu chuyện chim sẻ,09:00 - Vui sống mỗi ngày -  ,08:00 - Ca nhạc -  ,09:10 - Thời tiết -  ,11:30 - Toán học diệu kỳ - Số 20,10:05 - Ca nhạc - Tình khúc đam mê,07:00 - Ca nhạc - Tiếng hát ca sỹ Ngô Kiến Huy - Khổng Tú Quỳnh,10:55 - Thông tin tiêu dùng Giải Trí -  ,09:30 - 360 độ Thời trang - Số 27,14:00 - Phim truyện - Kẻ thù phụ nữ - Tập 12,13:00 - NBA 2017/2018 Chung kết Game 1 - Golden State vs Cleveland,13:00 - Đội đặc nhiệm CID - Tập 185,15:00 - Phim truyện - Con tim dẫn lối - Tập 15
07:25 - Tôi là nông dân -  ,"08:30 - Kinh doanh và pháp luật - Tự chứng nhận xuất xứ hàng hóa, cơ hội cho DN Việt",08:50 - Phim truyện - Người mẹ không tên - Tập 60,05:50 - Trái tim cho em - Nhịp tim hạnh phúc,08:00 - Kiến thức cộng đồng - Theo chân người đi tìm Voọc,09:45 - Sản vật phương Nam - Măng cụt xứ cồn,08:30 - Bạn của nhà nông - Mô hình sản xuất phân vi sinh từ bã nấm,09:15 - Khám phá thế giới - Trái đất: Ngôi nhà chung - Tập 4,11:45 - Cùng tỏa sáng - Số 17,10:35 - Chất lượng cuộc sống - Giải pháp mới kiểm soát tận gốc thoái hóa khớp,07:30 - Món ngon Phương Nam - Ý vị món ngon từ sen,11:00 - Anamika-Linh hồn tội lỗi - Tập 15,10:00 - Thiên kim trở lại - Số 20,15:00 - Phim truyện - Chàng rễ ngoại quốc - Tập 20,14:45 - Giấc mơ thể thao - Trần Quốc Phi,14:00 - Phim sitcom - Nè biết gì chưa - Tập 219,16:00 - Phim truyện - Bức họa vương quyền - Tập 2
07:30 - Nẻo về nguồn cội - Bí ẩn hình tượng rùa trong văn hóa Việt,08:55 - Trái tim cho em -  ,09:30 - Sức nước ngàn năm - Số 14,06:00 - Người Việt bốn phương -  ,09:00 - Vui sống mỗi ngày -  ,10:00 - Quốc phòng toàn dân quân khu 9 -  ,09:00 - Khám phá thế giới - Congo hoang dã - Tập 02,10:15 - Khám phá Việt Nam - Người truyền dạy vũ điệu Sila,12:00 - Phim hoạt hình - Tayo xe buýt bé nhỏ - Tập 3,11:15 - Phim Sitcom - Oan gia bùm chéo - Tập 46: Vẫn lầm,07:50 - Mùa vàng bội thu - Có nên làm vụ lúa thu đông?,12:00 - Gương mặt hoàng đế - Tập 1,11:00 - Ống kính - Số 385,16:00 - Phim truyện - Hot girl làm vợ - Tập 15,15:00 - Premier League World 28 - 18 -  ,14:30 - Hồn việt - Số 09,17:00 - Phim truyện - Con riêng của mẹ - Tập 55
07:45 - Khám phá Việt Nam - Kỳ vĩ mũi Vi Rồng,09:00 - Chọn trường ư? Chuyện nhỏ ! - Gương mặt tiêu biểu ĐH Lạc Hồng,10:20 - Hãy chọn giá đúng -  ,06:15 - Vui sống mỗi ngày -  ,09:45 - Góc thư giãn - Phố trọ Luxubu,10:30 - Phim truyện - Những ngọn nến trong đêm – Phần 2 - Tập 24,09:50 - Gia đình vàng - Cà ri gà,10:30 - Sôi động World Cup -  ,12:10 - Phim hoạt hình - Chú rô bốt của tôi - Tập 3,11:30 - Bản tin -  ,08:10 - Dạo quanh thị trường -  ,12:55 - Thông tin tiêu dùng Giải Trí -  ,11:15 - Tôi Yêu Việt Nam - số 12,17:00 - Phim truyện - Hãy nói về tình yêu - Tập 9,15:30 - Tạp chí danh thủ - Peter Schmeichel,15:00 - Nghịch cảnh - Tập 51,18:00 - Phim truyện - Con tim dẫn lối - Tập 16
08:00 - Chìa khoá thành công - Khởi nghiệp - Hoạch định đường xa - Phần 1,09:30 - Khám phá thế giới - Hồ sơ chưa giải mã - Tập 14,11:00 - Thông tin 260 -  ,07:00 - Cà phê sáng -  ,10:00 - Văn học nghệ thuật - Chuyện kể của những người con,11:15 - Cười để ngẫm - Phố trọ lu xu bu - Tập 46,10:00 - Phim tài liệu - Cây tràm gió,11:00 - Chuyến đi màu xanh -  ,12:30 - Thế giới diệu kỳ - Số 12,12:00 - Phim Việt Nam - Chung cư cảnh sát - Tập 2,08:20 - Góc nhìn đa chiều -  ,13:00 - Yêu và hận - Tập 10,11:30 - Vua Jisan - Số 2,18:00 - Phim truyện - Nợ ân tình - Tập 13,16:00 - Thể thao cập nhật -  ,16:00 - Hương vị cuộc sống - Tập 19,19:00 - Phim truyện - Phượng mưu hoàng kế - Tập 28
08:45 - Vì cộng đồng - Mưa lũ đi qua,10:15 - Đẹp 24/7 - Làn môi đẹp theo xu hướng hiện đại,11:10 - Phụ nữ là số 1 - Thật thà đúng hay sai,08:00 - Bản tin tiếng Anh -  ,10:30 - Phim truyện - Điều bí mật - Tập 3,11:30 - Bản tin thời sự -  ,10:30 - Phim truyện - Lựa chọn cuối cùng - Tập 09,11:30 - Nào cùng phong cách -  ,12:50 - Điều kỳ diệu của khoa học - Số 51,12:50 - Alo8!8!8! -  ,09:05 - Tám công sở -  ,14:00 - Sắc đẹp tội lỗi - Tập 24,12:30 - Con đường hạnh phúc - Số 49,19:00 - Phim truyện - Thiếu gia nhà nghèo - Tập 14,16:15 - Thích thì thử - Golf: Luật Golf bóng nằm trên tee off,17:00 - Hương vị cuộc sống - Tập 20,20:00 - Phim truyện - Con riêng của mẹ - Tập 56
09:00 - Thời sự 9h -  ,10:20 - Bạn của nhà nông - Nông nghiệp 4.0,11:20 - Phim truyện - Người mẹ không tên - Tập 61,08:15 - Talk Vietnam - Khúc ngẫu hứng ẩm thực Việt cùng Sonny Side,"11:15 - Phim hoạt hình - Những đứa trẻ tinh nghịch - Tập 39, 40",11:50 - Thông tin nông nghiệp -  ,"11:15 - Phim hoạt hình - Thám tử học đường - Tập 01, 02",11:55 - Thời tiết -  ,13:00 - Bóng bóng và 7 câu hỏi địa lý - Số 9: Đồng bằng Bắc Bộ,13:00 - Phim truyện - Nỗi lòng mẹ kế - Tập 53,09:15 - Chuyện của sao -  ,14:55 - Thông tin tiêu dùng Giải Trí -  ,13:30 - Hai số phận - Số 32,20:00 - Phim truyện - Kẻ thù phụ nữ - Tập 13,16:30 - ATP World Tour 500 Aegon Championships - LONDON - Chung kết,18:00 - Đội đặc nhiệm CID - Tập 186,21:00 - Phim truyện - Bức họa vương quyền - Tập 3
09:15 - Chuyện nhà nông với nông nghiệp - Nông nghiệp Tiền Giang chuyển mình bằng đầu tư công nghệ cao,10:45 - Khám phá - Cầu Cao Lãnh - Tập 2,12:00 - Phim truyện - Con tàu y đức - Tập 10,09:00 - Sắc màu các dân tộc - Bản giao hưởng đa sắc màu,11:45 - Thời sự -  ,"12:00 - Phim truyện - Mặt nạ thủy tinh - Tập 91, 92",11:45 - Thời sự -  ,12:00 - Bữa trưa vui vẻ -  ,13:15 - Baby on the way - Số 4: Tớ là anh cả,13:45 - Tôi là nông dân -  ,09:25 - Sol vàng -  ,15:00 - Bên nhau mãi thôi - Tập 65,14:30 - MV mới -  ,21:00 - Phim truyện - Chàng rễ ngoại quốc - Tập 21,18:00 - Thể thao cập nhật -  ,19:00 - Nghịch cảnh - Tập 52,22:00 - Phim truyện - Người vợ dũng cảm - Tập 7
09:30 - Môi trường - Phòng chống cháy rừng ở một số vùng trọng điểm,11:00 - Nhịp sống Công nghệ -  ,12:50 - Vui sống mỗi ngày -  ,09:30 - Chúng ta là một gia đình - Số 8,11:55 - Thể thao -  ,13:30 - Chương trình tiếng Khmer -  ,"12:00 - Phim truyện - Bước tới ngày mai - Tập 39, 40",12:30 - Toàn cảnh World Cup -  ,13:30 - Mẹ ơi tại sao - Số 9: Âm nhạc kết nối mẹ và bé,13:50 - Khám phá thế giới - 20 tác phẩm nghệ thuật của tự nhiên - Tập 8,10:45 - Phóng sự - Đổi lúa lấy cá - những hệ lụy,15:45 - Kiến tạo nhịp cầu mùa 4 - Tập 5,14:35 - Bữa cơm cho mẹ - Số 3,22:00 - Phim truyện - Hot girl làm vợ - Tập 16,18:15 - Game show Cuồng nhiệt cùng bóng đá 2016 - FC 88 vs FC Phương Anh,20:00 - Hương vị cuộc sống - Tập 21,23:00 - Phim truyện - Con tim dẫn lối - Tập 16
10:00 - Tài chính - Tiêu dùng -  ,11:15 - Chìa khóa cuộc sống -  ,13:45 - Phim truyện - Bí mật cây cầu cũ - Tập 266,10:00 - Phim tài liệu - 1050 năm nhà nước Đại Cồ Việt - Tập 1: Vạn Thắng Vương,"12:00 - Phim truyện - Chung một mái nhà - Tập 77, 78",18:30 - Kết nối miền Tây -  ,13:30 - Chương trình tiếng Ba Na -  ,13:00 - Thể thao - Tạp chí thể thao thế giới,14:00 - Chuyện học trò - Số 9: Nhà báo tập sự,14:20 - Khám phá Việt Nam - Cánh chuồn chuồn tuổi thơ,11:00 - Phim ngắn Việt Nam - Ngốc ơi  là ngốc!,16:10 - Thông tin tiêu dùng Giải Trí -  ,15:00 - Yeah1 on stage - Số 28,23:00 - Phim truyện - Hãy nói về tình yêu - Tập 10,19:00 - Xe Hay 28 - 18 -  ,21:00 - Hương vị cuộc sống - Tập 22,
10:25 - Toàn cảnh thế giới - Hội nghị thượng đỉnh Nato và quan hệ Mỹ - EU,11:30 - Phim truyện - Chị cả - Tập 23,14:35 - Khát vọng non sông -  ,10:30 - Phim truyện - Sống chung với mẹ chồng - Tập 16,13:30 - Chương trình tiếng Mông -  ,18:55 - Bản tin thể thao -  ,14:00 - Chương trình tiếng Ê Đê -  ,13:30 - Trên từng cây số -  ,14:30 - Văn vui vẻ - Số 5: Lượm,14:35 - Văn học - Nghệ thuật - Nữ hoạ sĩ Chế Kim Trung,11:15 - Mỗi ngày mỗi chuyện -  ,16:15 - Chỉ yêu mình em - Tập 94,16:00 - Kiến tạo nhịp cầu - Số 3,,19:30 - Câu lạc bộ vĩ đại - Chelsea,22:00 - Đội đặc nhiệm CID - Tập 186,
10:55 - Về quê - Sẻ chia yêu thương,12:15 - Hãy chia sẻ cùng chúng tôi - Hồi sinh mái tóc yếu,14:40 - Gương mặt thân quen -  ,11:15 - Tinh hoa võ thuật - Đối luyện Mai hoa thung,14:00 - Chương trình tiếng Dao -  ,"19:00 - Phim truyện - Sức mạnh của sự phản bội - Tập 35, 36",14:30 - Chương trình tiếng Gia Rai -  ,14:00 - Phim truyện - Ranh giới thiện ác - Tập 41,15:00 - Trường học VTV7 (Tiểu học) - Sáng tạo 102 - Số 2: Sỏi; Học cùng con - Số 6: Vitamin,15:05 - Thư về miền Trung - Sóng tình,11:30 - Tin tức -  ,17:00 - Người tình của tôi - Tập 48,16:30 - Không gian xanh - Số 2,,20:00 - Bản tin - Thế giới thể thao,23:00 - Ca nhạc - VZ Playlist - Tập 120,
11:00 - Thời sự 11h -  ,12:45 - Nhà nông vui vẻ -  ,16:20 - Cà phê với VTV3 -  ,11:30 - Giai điệu cuộc sống - Lục bình tím,14:30 - Chương trình tiếng Cao Lan -  ,20:30 - Cười để ngẫm - Phố trọ lu xu bu - Tập 46,15:00 - Chương trình tiếng Chăm -  ,14:45 - Khám phá Việt Nam - Người truyền dạy vũ điệu Sila,15:30 - Trường học VTV7 (Mầm non) - Lớp học cầu vồng - Số 1: Rừng xanh,15:45 - Ký sự - Theo chiều dài đất nước - Tập 18,11:50 - Cơm ấm nhà mình -  ,18:00 - Người tình của tôi - Tập 49,16:55 - MV mới -  ,,20:30 - NBA News -  ,,
11:15 - Chuyển động 24h -  ,13:00 - 360 độ Nhật Bản - Đổi mới phương thức kinh doanh,16:45 - Mỗi ngày một niềm vui -  ,12:00 - Bản tin tiếng Việt 12h -  ,"15:00 - Phim hoạt hình - Cặp đôi siêu quậy - Tập 3, 4",20:45 - Chuyện gia đình vàng -  ,15:30 - Vui sống mỗi ngày -  ,15:00 - Hôm nay ai đến? -  ,16:00 - Phim truyện - Đội đặc nhiệm nhà C21 - Tập 1,16:00 - Bản tin -  ,12:00 - Phim truyện - Tháng ngày tươi đẹp - Tập 6,19:00 - Bên nhau mãi thôi - Tập 66,17:00 - Tình thù ngiệt ngã - Số 330,,20:45 - VBA 2018 Game 15 - Saigon Heat vs Hanoi Buffaloes,,
12:00 - Thời sự 12h -  ,13:30 - Vào bếp khó gì - Ếch kho nghệ và đậu hũ sốt nấm,16:55 - Thông tin 260 -  ,12:30 - Việc tử tế -  ,15:30 - Ký sự - Hà Nội phố - Tập 14,21:00 - Sắc màu các dân tộc -  ,16:15 - Góc thư giãn - Phố trọ luxubu,15:30 - Cất cánh -  ,16:45 - Thế giới quanh ta - Tập 1,16:15 - Công lý mở - Phạm tội vì thiếu hiểu biết pháp luật,12:55 - Chuyện gia đình vàng -  ,20:00 - Bàn tay tội ác - Tập 106,18:00 - Lớp học vui nhộn nhí - Số 39,,22:30 - Bản tin - Thế giới thể thao,,
